id,sample_name,test_name,user_name,date_of_creation,raw_file_location,processed_file_location,processing_date,camera_type_1,notes,sample_id,quantity,deleted,issue,project.id,project.user_name,project.project_name,project.annotation,project.test_name,project.sample_names.sample_names,project.neutral_filler,project.qpc20,project.qpc50,project.qpc80,project.qpc100,project.notes,issue.id,issue.name,issue.description,project
32017,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:49:19,/var/www/html/images/padimages/raw/30000/32017_raw.png,/var/www/html/images/padimages/processed/30000/32017_processed.png,2021-07-19T15:49:19,HMD Global Nokia 2.3,"Predicted drug = amoxicillin (0.997), 80%, Fluorescent",62074,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32016,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:48:30,/var/www/html/images/padimages/raw/30000/32016_raw.png,/var/www/html/images/padimages/processed/30000/32016_processed.png,2021-07-19T15:48:30,HMD Global Nokia 2.3,"Predicted drug = amoxicillin (0.905), 80%, Light Box",62072,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32019,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:49:57,/var/www/html/images/padimages/raw/30000/32019_raw.png,/var/www/html/images/padimages/processed/30000/32019_processed.png,2021-07-19T15:49:57,HMD Global Nokia 2.3,"Predicted drug = amoxicillin (1.000), 80%, Fluorescent",61996,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31946,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:42:10,/var/www/html/images/padimages/raw/30000/31946_raw.png,/var/www/html/images/padimages/processed/30000/31946_processed.png,2021-07-13T16:42:10,Google Pixel 3a,"Predicted drug = amoxicillin (0.998), 80%, Window",61938,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31997,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:37:42,/var/www/html/images/padimages/raw/30000/31997_raw.png,/var/www/html/images/padimages/processed/30000/31997_processed.png,2021-07-19T15:37:42,HMD Global Nokia 2.3,"Predicted drug = amoxicillin (0.987), 100%, Window",61992,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31998,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:38:06,/var/www/html/images/padimages/raw/30000/31998_raw.png,/var/www/html/images/padimages/processed/30000/31998_processed.png,2021-07-19T15:38:06,HMD Global Nokia 2.3,"Predicted drug = amoxicillin (0.998), 100%, Window",61996,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31944,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:41:47,/var/www/html/images/padimages/raw/30000/31944_raw.png,/var/www/html/images/padimages/processed/30000/31944_processed.png,2021-07-13T16:41:47,Google Pixel 3a,"Predicted drug = amoxicillin (0.941), 100%, Window",62101,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31943,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:41:33,/var/www/html/images/padimages/raw/30000/31943_raw.png,/var/www/html/images/padimages/processed/30000/31943_processed.png,2021-07-13T16:41:33,Google Pixel 3a,"Predicted drug = amoxicillin (0.999), 100%, Window",62100,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31942,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:41:23,/var/www/html/images/padimages/raw/30000/31942_raw.png,/var/www/html/images/padimages/processed/30000/31942_processed.png,2021-07-13T16:41:23,Google Pixel 3a,"Predicted drug = amoxicillin (0.909), 80%, Window",62090,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31947,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:42:22,/var/www/html/images/padimages/raw/30000/31947_raw.png,/var/www/html/images/padimages/processed/30000/31947_processed.png,2021-07-13T16:42:22,Google Pixel 3a,"Predicted drug = amoxicillin (1.000), 50%, Window",62092,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31941,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:41:10,/var/www/html/images/padimages/raw/30000/31941_raw.png,/var/www/html/images/padimages/processed/30000/31941_processed.png,2021-07-13T16:41:10,Google Pixel 3a,"Predicted drug = amoxicillin (1.000), 100%, Window",62091,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32000,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:38:49,/var/www/html/images/padimages/raw/30000/32000_raw.png,/var/www/html/images/padimages/processed/30000/32000_processed.png,2021-07-19T15:38:49,HMD Global Nokia 2.3,"Predicted drug = amoxicillin (0.945), 100%, Light Box",61992,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31940,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:40:58,/var/www/html/images/padimages/raw/30000/31940_raw.png,/var/www/html/images/padimages/processed/30000/31940_processed.png,2021-07-13T16:40:58,Google Pixel 3a,"Predicted drug = amoxicillin (1.000), 100%, Window",62159,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32024,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:52:05,/var/www/html/images/padimages/raw/30000/32024_raw.png,/var/www/html/images/padimages/processed/30000/32024_processed.png,2021-07-19T15:52:05,HMD Global Nokia 2.3,"Predicted drug = amoxicillin (0.712), 80%, Fluorescent",61997,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31950,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:43:12,/var/www/html/images/padimages/raw/30000/31950_raw.png,/var/www/html/images/padimages/processed/30000/31950_processed.png,2021-07-13T16:43:12,Google Pixel 3a,"Predicted drug = amoxicillin (0.999), 100%, Light Box",62159,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31959,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:45:42,/var/www/html/images/padimages/raw/30000/31959_raw.png,/var/www/html/images/padimages/processed/30000/31959_processed.png,2021-07-13T16:45:42,Google Pixel 3a,"Predicted drug = amoxicillin (0.999), 100%, Fluorescent",62159,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31996,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:31:50,/var/www/html/images/padimages/raw/30000/31996_raw.png,/var/www/html/images/padimages/processed/30000/31996_processed.png,2021-07-19T15:31:50,HMD Global Nokia 2.3,"Predicted drug = amoxicillin (0.981), 80%, Fluorescent",62071,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31961,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:46:07,/var/www/html/images/padimages/raw/30000/31961_raw.png,/var/www/html/images/padimages/processed/30000/31961_processed.png,2021-07-13T16:46:07,Google Pixel 3a,"Predicted drug = amoxicillin (0.742), 80%, Fluorescent",62090,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31951,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:43:31,/var/www/html/images/padimages/raw/30000/31951_raw.png,/var/www/html/images/padimages/processed/30000/31951_processed.png,2021-07-13T16:43:31,Google Pixel 3a,"Predicted drug = amoxicillin (1.000), 80%, Light Box",62091,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31956,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:44:52,/var/www/html/images/padimages/raw/30000/31956_raw.png,/var/www/html/images/padimages/processed/30000/31956_processed.png,2021-07-13T16:44:52,Google Pixel 3a,"Predicted drug = amoxicillin (1.000), 100%, Light Box",62155,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31954,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:44:19,/var/www/html/images/padimages/raw/30000/31954_raw.png,/var/www/html/images/padimages/processed/30000/31954_processed.png,2021-07-13T16:44:19,Google Pixel 3a,"Predicted drug = amoxicillin (0.985), 100%, Light Box",62100,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31960,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:45:56,/var/www/html/images/padimages/raw/30000/31960_raw.png,/var/www/html/images/padimages/processed/30000/31960_processed.png,2021-07-13T16:45:56,Google Pixel 3a,"Predicted drug = amoxicillin (1.000), 100%, Fluorescent",62091,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31957,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-13T16:45:09,/var/www/html/images/padimages/raw/30000/31957_raw.png,/var/www/html/images/padimages/processed/30000/31957_processed.png,2021-07-13T16:45:09,Google Pixel 3a,"Predicted drug = amoxicillin (1.000), 80%, Light Box",61938,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
31995,amoxicillin,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:31:30,/var/www/html/images/padimages/raw/30000/31995_raw.png,/var/www/html/images/padimages/processed/30000/31995_processed.png,2021-07-19T15:31:30,HMD Global Nokia 2.3,"Predicted drug = amoxicillin (1.000), 80%, fluorescent",62070,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
