"id","sample_id","sample_name","sample_actual","quantity","quantity_actual","user_name","test_id","project"
"9723","35408","Benzyl Penicillin","Vitamin C","100","100","Analyst 30","T30-XYUE","MSH Tanzania"
"9724","35394","Quinine ","Starch","100","100","Analyst 30","T30-IRBW","MSH Tanzania"
"9725","34380","Amoxicillin","Amoxicillin","100","100","Analyst 30","T30-PT0T","MSH Tanzania"
"9726","34370","Amoxicillin","Cellulose","100","100","Analyst 30","T30-1FU0","MSH Tanzania"
"9727","35402","Paracetamol","Paracetamol","100","100","Analyst 30","T30-ZX79","MSH Tanzania"
"9728","35333","Quinine ","Lactose","100","100","Analyst 30","T30-MI5D","MSH Tanzania"
"9729","34368","Penicillin Procaine","Vitamin C","100","100","Analyst 30","T30-0K2V","MSH Tanzania"
"9730","35373","Paracetamol","Paracetamol Starch","100","100","Analyst 30","T30-SQLF","MSH Tanzania"
"9731","35385","Paracetamol","Paracetamol","100","100","Analyst 30","T30-0IJU","MSH Tanzania"
"9732","35384","Paracetamol","Paracetamol","100","100","Analyst 30","T30-BMWJ","MSH Tanzania"
"9733","35386","Quinine ","Quinine","100","100","Analyst 30","T30-VYU7","MSH Tanzania"
"9734","35403","Paracetamol","Lactose","100","100","Analyst 30","T30-4MCX","MSH Tanzania"
"9735","35334","Quinine ","Starch","100","100","Analyst 30","T30-8YXI","MSH Tanzania"
"9736","34382","Amoxicillin","Cellulose","100","100","Analyst 30","T30-8GW0","MSH Tanzania"
"9737","35387","Quinine ","Lactose","100","100","Analyst 30","T30-OL21","MSH Tanzania"
"9738","34381","Amoxicillin","Amoxicillin","100","100","Analyst 30","T30-4FNG","MSH Tanzania"
"9739","35331","Quinine ","Lactose","100","100","Analyst 30","T30-LHML","MSH Tanzania"
"9740","35328","Quinine ","Lactose","100","100","Analyst 30","T30-OWJK","MSH Tanzania"
"9741","35332","Quinine ","Starch","100","100","Analyst 30","T30-QNT30","MSH Tanzania"
"9742","34373","Penicillin Procaine","Cellulose","100","100","Analyst 30","T30-GBR7","MSH Tanzania"
"9743","35395","Quinine ","Lactose","100","100","Analyst 30","T30-XGAF","MSH Tanzania"
"9744","35374","Paracetamol","Lactose","100","100","Analyst 30","T30-RMK8","MSH Tanzania"
"9745","35388","Quinine ","Lactose","100","100","Analyst 30","T30-144N","MSH Tanzania"
"9746","35335","Paracetamol","Paracetamol","100","100","Analyst 30","T30-XVFT","MSH Tanzania"
"9747","35410","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 30","T30-R6VQ","MSH Tanzania"
"9748","35329","Quinine ","Quinine","100","100","Analyst 30","T30-76BZ","MSH Tanzania"
"9749","35330","Quinine ","Starch","100","100","Analyst 30","T30-535N","MSH Tanzania"
"9750","35389","Benzyl Penicillin","Lactose","100","100","Analyst 30","T30-D6K4","MSH Tanzania"
"9751","34379","Penicillin Procaine","Vitamin C","100","100","Analyst 30","T30-NIOZ","MSH Tanzania"
"9752","34375","Benzyl Penicillin","Lactose","100","100","Analyst 30","T30-C0FY","MSH Tanzania"
"9753","34377","Penicillin Procaine","Vitamin C","100","100","Analyst 30","T30-CVNU","MSH Tanzania"
"9754","34371","Amoxicillin","Cellulose","100","100","Analyst 30","T30-478C","MSH Tanzania"
"9755","35162","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 30","T30-FFL3","MSH Tanzania"
"9756","35393","Quinine ","Quinine","100","100","Analyst 30","T30-AEH7","MSH Tanzania"
"9757","35400","Paracetamol","Cellulose","100","100","Analyst 30","T30-V4Z2","MSH Tanzania"
"9758","35409","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 30","T30-NO1Z","MSH Tanzania"
"9759","35161","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 30","T30-ZJXP","MSH Tanzania"
"9760","35391","Quinine ","Starch","100","100","Analyst 30","T30-HFIB","MSH Tanzania"
"9761","34361","Benzyl Penicillin","Lactose","100","100","Analyst 30","T30-3GZ4","MSH Tanzania"
"9762","35765","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 30","T30T-ZPY3","MSH Tanzania"
"9763","34143","Amoxicillin","Amoxicillin","100","100","Analyst 30","T30T-TRFD","MSH Tanzania"
"9764","35714","Paracetamol","Paracetamol","100","100","Analyst 30","T30T-VFY0","MSH Tanzania"
"9765","35764","Quinine","Vitamin C","100","100","Analyst 30","T30T-45W8","MSH Tanzania"
"9766","34142","Amoxicillin","Lactose","100","100","Analyst 30","T30T-RAZQ","MSH Tanzania"
"9767","35715","Benzyl Penicillin","Paracetamol Starch","100","100","Analyst 30","T30T-T0U8","MSH Tanzania"
"9769","35767","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 30","T30T-NNZ8","MSH Tanzania"
"9770","35760","Quinine","Quinine","100","100","Analyst 30","T30T-3QGM","MSH Tanzania"
"9771","35761","Paracetamol","Paracetamol","100","100","Analyst 30","T30T-IAZE","MSH Tanzania"
"9774","35766","Penicillin Procaine","Cellulose","100","100","Analyst 30","T30T-E06N","MSH Tanzania"
"9775","34787","Quinine ","Quinine","100","100","Analyst 37","T37-3ON9","MSH Tanzania"
"9776","34760","Quinine ","Vitamin C","100","100","Analyst 37","T37-V4BA","MSH Tanzania"
"9777","34784","Quinine ","Quinine","100","100","Analyst 37","T37-E9ZP","MSH Tanzania"
"9778","34785","Quinine ","Lactose","100","100","Analyst 37","T37-MI5V","MSH Tanzania"
"9779","34385","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-0X8E","MSH Tanzania"
"9780","34461","Amoxicillin","Cellulose","100","100","Analyst 37","T37-U72Q","MSH Tanzania"
"9781","34761","Quinine ","Quinine","100","100","Analyst 37","T37-8PCI","MSH Tanzania"
"9782","34786","Quinine ","Quinine","100","100","Analyst 37","T37-LRTN","MSH Tanzania"
"9783","35980","Penicillin Procaine","Starch","100","100","Analyst 37","T37-LQPK","MSH Tanzania"
"9784","35625","Penicillin Procaine","Lactose","100","100","Analyst 37","T37-OJG1","MSH Tanzania"
"9785","35612","Penicillin Procaine","Starch","100","100","Analyst 37","T37-XI1J","MSH Tanzania"
"9786","35614","Penicillin Procaine","Vitamin C","100","100","Analyst 37","T37-UO8X","MSH Tanzania"
"9787","35613","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-W8SW","MSH Tanzania"
"9788","35615","Penicillin Procaine","Vitamin C","100","100","Analyst 37","T37-R7NY","MSH Tanzania"
"9789","35611","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-18EZ","MSH Tanzania"
"9790","35662","Paracetamol","Paracetamol","100","100","Analyst 37","T37-54MU","MSH Tanzania"
"9791","35610","Penicillin Procaine","Starch","100","100","Analyst 37","T37-4A4J","MSH Tanzania"
"9792","35626","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-N205","MSH Tanzania"
"9793","35727","Paracetamol","Vitamin C","100","100","Analyst 37","T37-DPG3","MSH Tanzania"
"9794","35653","Paracetamol","Cellulose","100","100","Analyst 37","T37-X5XG","MSH Tanzania"
"9795","35721","Penicillin Procaine","Starch","100","100","Analyst 37","T37-TUYD","MSH Tanzania"
"9796","35660","Paracetamol","Lactose","100","100","Analyst 37","T37-4TR8","MSH Tanzania"
"9797","35607","Paracetamol","Paracetamol","100","100","Analyst 37","T37-PIOL","MSH Tanzania"
"9798","35725","Paracetamol","Starch","100","100","Analyst 37","T37-N5B5","MSH Tanzania"
"9799","35608","Paracetamol","Vitamin C","100","100","Analyst 37","T37-PC7D","MSH Tanzania"
"9800","34462","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-HX7X","MSH Tanzania"
"9801","35726","Paracetamol","Paracetamol","100","100","Analyst 37","T37-JRZX","MSH Tanzania"
"9802","35652","Paracetamol","Vitamin C","100","100","Analyst 37","T37-U2T8","MSH Tanzania"
"9803","35621","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-JVNH","MSH Tanzania"
"9804","35627","Penicillin Procaine","Vitamin C","100","100","Analyst 37","T37-MHLC","MSH Tanzania"
"9805","35661","Paracetamol","Paracetamol","100","100","Analyst 37","T37-6JXI","MSH Tanzania"
"9806","35609","Paracetamol","Paracetamol","100","100","Analyst 37","T37-677F","MSH Tanzania"
"9807","35981","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-KQVY","MSH Tanzania"
"9808","34762","Benzyl Penicillin","Vitamin C","100","100","Analyst 37","T37-9C11","MSH Tanzania"
"9809","34387","Amoxicillin","Vitamin C","100","100","Analyst 37","T37-HCS5","MSH Tanzania"
"9810","34625","Amoxicillin","Starch","100","100","Analyst 37","T37-AS3S","MSH Tanzania"
"9811","34624","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-F0AR","MSH Tanzania"
"9812","34629","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-G519","MSH Tanzania"
"9813","34777","Benzyl Penicillin","Vitamin C","100","100","Analyst 37","T37-5A7R","MSH Tanzania"
"9814","34779","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-RTVW","MSH Tanzania"
"9815","34386","Amoxicillin","Starch","100","100","Analyst 37","T37-Y1G3","MSH Tanzania"
"9816","34384","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-2CZN","MSH Tanzania"
"9817","34778","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-UMJ4","MSH Tanzania"
"9818","34631","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-EKP7","MSH Tanzania"
"9819","34626","Amoxicillin","Vitamin C","100","100","Analyst 37","T37-AKHD","MSH Tanzania"
"9820","34776","Benzyl Penicillin","Vitamin C","100","100","Analyst 37","T37-30J6","MSH Tanzania"
"9821","34742","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-DHLT","MSH Tanzania"
"9822","34763","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-AKCK","MSH Tanzania"
"9823","34740","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-QSC6","MSH Tanzania"
"9824","34741","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-DRIO","MSH Tanzania"
"9825","35729","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-3QEQ","MSH Tanzania"
"9826","35744","Quinine ","Quinine","100","100","Analyst 37","T37-DDBL","MSH Tanzania"
"9827","35745","Quinine ","Quinine","100","100","Analyst 37","T37-CZD5","MSH Tanzania"
"9828","35733","Penicillin Procaine","Vitamin C","100","100","Analyst 37","T37-U1SX","MSH Tanzania"
"9829","35751","Quinine ","Quinine","100","100","Analyst 37","T37-EFQ6","MSH Tanzania"
"9830","35740","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-JHQJ","MSH Tanzania"
"9831","35750","Quinine ","Quinine","100","100","Analyst 37","T37-N5MH","MSH Tanzania"
"9832","35746","Quinine ","Starch","100","100","Analyst 37","T37-BR97","MSH Tanzania"
"9833","35741","Quinine ","Vitamin C","100","100","Analyst 37","T37-7TCV","MSH Tanzania"
"9834","35742","Quinine ","Cellulose","100","100","Analyst 37","T37-YGLF","MSH Tanzania"
"9835","35747","Quinine ","Quinine","100","100","Analyst 37","T37-BHWF","MSH Tanzania"
"9836","35743","Quinine ","Vitamin C","100","100","Analyst 37","T37-D7W4","MSH Tanzania"
"9837","35737","Quinine ","Lactose","100","100","Analyst 37","T37-XYMD","MSH Tanzania"
"9838","35736","Quinine ","Vitamin C","100","100","Analyst 37","T37-VEG0","MSH Tanzania"
"9839","34280","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-6KPJ","MSH Tanzania"
"9840","34281","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-5MPF","MSH Tanzania"
"9841","34551","Benzyl Penicillin","Lactose","100","100","Analyst 37","T37-0361","MSH Tanzania"
"9842","34287","Amoxicillin","Starch","100","100","Analyst 37","T37-6D5L","MSH Tanzania"
"9843","34285","Paracetamol","Paracetamol","100","100","Analyst 37","T37-CKT5","MSH Tanzania"
"9844","34550","Benzyl Penicillin","Vitamin C","100","100","Analyst 37","T37-J8YD","MSH Tanzania"
"9845","34283","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-JWQ3","MSH Tanzania"
"9846","34114","Paracetamol","Starch","100","100","Analyst 37","T37-IG8U","MSH Tanzania"
"9847","34284","Paracetamol","Vitamin C","100","100","Analyst 37","T37-CY0F","MSH Tanzania"
"9848","34118","Paracetamol","Paracetamol","100","100","Analyst 37","T37-5R6Y","MSH Tanzania"
"9849","34113","Paracetamol","Paracetamol Starch","100","100","Analyst 37","T37-MKFA","MSH Tanzania"
"9850","34112","Paracetamol","Vitamin C","100","100","Analyst 37","T37-WQ1X","MSH Tanzania"
"9851","34115","Paracetamol","Paracetamol Starch","100","100","Analyst 37","T37-GCTD","MSH Tanzania"
"9852","34116","Benzyl Penicillin","Lactose","100","100","Analyst 37","T37-C309","MSH Tanzania"
"9853","34282","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-P53Z","MSH Tanzania"
"9854","34286","Amoxicillin","Starch","100","100","Analyst 37","T37-5AIS","MSH Tanzania"
"9855","34117","Paracetamol","Cellulose","100","100","Analyst 37","T37-47SN","MSH Tanzania"
"9856","34546","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-RE8Q","MSH Tanzania"
"9857","34544","Benzyl Penicillin","Lactose","100","100","Analyst 37","T37-8NR4","MSH Tanzania"
"9858","34397","Benzyl Penicillin","Starch","100","100","Analyst 37","T37-JTKB","MSH Tanzania"
"9859","34545","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-1F4H","MSH Tanzania"
"9860","35748","Quinine ","Quinine","100","100","Analyst 37","T37-PALP","MSH Tanzania"
"9861","34548","Benzyl Penicillin","Vitamin C","100","100","Analyst 37","T37-9IVG","MSH Tanzania"
"9862","34547","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-J999","MSH Tanzania"
"9863","34399","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-EQUV","MSH Tanzania"
"9864","34549","Benzyl Penicillin","Vitamin C","100","100","Analyst 37","T37-T373V","MSH Tanzania"
"9865","35749","Quinine ","Lactose","100","100","Analyst 37","T37-OGCQ","MSH Tanzania"
"9866","35731","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-XZ0W","MSH Tanzania"
"9867","35730","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-27K0","MSH Tanzania"
"9868","35739","Quinine ","Lactose","100","100","Analyst 37","T37-S1M8","MSH Tanzania"
"9869","35735","Penicillin Procaine","Vitamin C","100","100","Analyst 37","T37-0P5M","MSH Tanzania"
"9870","35728","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-7EWV","MSH Tanzania"
"9871","35738","Quinine ","Quinine","100","100","Analyst 37","T37-V9X1","MSH Tanzania"
"9872","35734","Penicillin Procaine","Vitamin C","100","100","Analyst 37","T37-P3ZH","MSH Tanzania"
"9873","35732","Penicillin Procaine","Vitamin C","100","100","Analyst 37","T37-4AXK","MSH Tanzania"
"9874","35606","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-HOSE","MSH Tanzania"
"9875","33606","Quinine ","Cellulose","100","100","Analyst 37","T37-INUV","MSH Tanzania"
"9876","33611","Quinine ","Quinine","100","100","Analyst 37","T37-YPN4","MSH Tanzania"
"9877","34712","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-4MLR","MSH Tanzania"
"9878","33605","Quinine ","Quinine","100","100","Analyst 37","T37-EUFD","MSH Tanzania"
"9879","33668","Penicillin Procaine","Starch","100","100","Analyst 37","T37-E70I","MSH Tanzania"
"9880","33669","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-AY7B","MSH Tanzania"
"9881","33604","Quinine ","Starch","100","100","Analyst 37","T37-E54P","MSH Tanzania"
"9882","34794","Benzyl Penicillin","Cellulose","100","100","Analyst 37","T37-7S66","MSH Tanzania"
"9883","34713","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-Y53D","MSH Tanzania"
"9884","33670","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-P0Z1","MSH Tanzania"
"9885","33600","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 37","T37-HV3C","MSH Tanzania"
"9886","34795","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-99J1","MSH Tanzania"
"9887","34714","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-YGCC","MSH Tanzania"
"9888","34690","Benzyl Penicillin","Vitamin C","100","100","Analyst 37","T37-IXY0","MSH Tanzania"
"9889","34627","Paracetamol","Paracetamol","100","100","Analyst 37","T37-ZX0T","MSH Tanzania"
"9890","34479","Paracetamol","Paracetamol Starch","100","100","Analyst 37","T37-17CJ","MSH Tanzania"
"9891","34413","Paracetamol","Starch","100","100","Analyst 37","T37-8YEF","MSH Tanzania"
"9892","34410","Paracetamol","Paracetamol","100","100","Analyst 37","T37-N260","MSH Tanzania"
"9893","34408","Paracetamol","Paracetamol","100","100","Analyst 37","T37-W1OC","MSH Tanzania"
"9894","34412","Paracetamol","Paracetamol","100","100","Analyst 37","T37-Z7OC","MSH Tanzania"
"9895","34415","Paracetamol","Paracetamol","100","100","Analyst 37","T37-XVD0","MSH Tanzania"
"9896","34411","Paracetamol","Starch","100","100","Analyst 37","T37-DUJD","MSH Tanzania"
"9897","33621","Amoxicillin","Vitamin C","100","100","Analyst 37","T37-YG61","MSH Tanzania"
"9898","33620","Amoxicillin","Lactose","100","100","Analyst 37","T37-UUEA","MSH Tanzania"
"9899","34478","Paracetamol","Paracetamol","100","100","Analyst 37","T37-7A41","MSH Tanzania"
"9900","33619","Amoxicillin","Vitamin C","100","100","Analyst 37","T37-OA4F","MSH Tanzania"
"9901","33614","Amoxicillin","Vitamin C","100","100","Analyst 37","T37-C3B0","MSH Tanzania"
"9902","33618","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-FREG","MSH Tanzania"
"9903","33617","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-O8T0","MSH Tanzania"
"9904","33615","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-EHER","MSH Tanzania"
"9905","33616","Amoxicillin","Vitamin C","100","100","Analyst 37","T37-EQ9J","MSH Tanzania"
"9906","34460","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-02PH","MSH Tanzania"
"9907","34477","Amoxicillin","Lactose","100","100","Analyst 37","T37-AKAI","MSH Tanzania"
"9908","34476","Amoxicillin","Vitamin C","100","100","Analyst 37","T37-4NA1","MSH Tanzania"
"9909","33612","Amoxicillin","Amoxicillin","100","100","Analyst 37","T37-B7LR","MSH Tanzania"
"9910","34414","Paracetamol","Paracetamol","100","100","Analyst 37","T37-YMCL","MSH Tanzania"
"9911","34409","Paracetamol","Paracetamol","100","100","Analyst 37","T37-PM0J","MSH Tanzania"
"9912","33613","Amoxicillin","Lactose","100","100","Analyst 37","T37-CRG2","MSH Tanzania"
"9913","34743","Benzyl Penicillin","Vitamin C","100","100","Analyst 37","T37-1JPR","MSH Tanzania"
"9914","33601","Penicillin Procaine","Vitamin C","100","100","Analyst 37","T37-8CNQ","MSH Tanzania"
"9915","33671","Penicillin Procaine","Lactose","100","100","Analyst 37","T37-EE0X","MSH Tanzania"
"9916","33608","Quinine ","Lactose","100","100","Analyst 37","T37-SOYW","MSH Tanzania"
"9917","33603","Quinine ","Starch","100","100","Analyst 37","T37-D8HD","MSH Tanzania"
"9918","33607","Quinine ","Quinine","100","100","Analyst 37","T37-MLPF","MSH Tanzania"
"9919","34691","Benzyl Penicillin","Vitamin C","100","100","Analyst 37","T37-B2RY","MSH Tanzania"
"9920","33609","Quinine ","Lactose","100","100","Analyst 37","T37-U0XW","MSH Tanzania"
"9921","33610","Quinine ","Quinine","100","100","Analyst 37","T37-XLLW","MSH Tanzania"
"9922","34689","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-OB03","MSH Tanzania"
"9923","34688","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 37","T37-PJH5","MSH Tanzania"
"9924","34715","Benzyl Penicillin","Starch","100","100","Analyst 37","T37-POIX","MSH Tanzania"
"9925","30195","Paracetamol","Paracetamol","100","100","Analyst 37","T37T-Q606","MSH Tanzania"
